company,product,typename,inches,cpu,ram(GB),gpu,opsys,weight(kg),resolution,screentype,touchscreen,cpu(GHz),memory_1_storage_gb,memory_1_type,memory_2_storage_gb,memory_2_type,log_price
HP,Spectre x360,2 in 1 Convertible,13.3,Intel Core i7 8550U ,8,Intel UHD Graphics 620,Windows 10,1.29,3840x2160,IPSPanel,True,1.8,512.0,SSD,0.0,,7.6004023345004
Dell,Latitude E7470,Ultrabook,14.0,Intel Core i7 6600U ,8,Intel HD Graphics 520,Windows 10,1.5,2560x1440,,True,2.6,256.0,SSD,0.0,,7.5822190057375485
MSI,GL62M 7REX,Gaming,15.6,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1050 Ti,Windows 10,2.2,1920x1080,,False,2.8,128.0,SSD,1000.0,HDD,7.083220048312879
Lenovo,Thinkpad X1,Ultrabook,14.0,Intel Core i7 7500U ,16,Intel HD Graphics 620,Windows 10,1.13,2560x1440,IPSPanel,False,2.7,1000.0,SSD,0.0,,7.872836175025724
Acer,Aspire A515-51G,Notebook,15.6,Intel Core i7 7500U ,4,Nvidia GeForce 940MX,Windows 10,2.2,1920x1080,,False,2.7,500.0,HDD,0.0,,6.459904454377535
Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,15.6,Intel Core i5 7200U ,8,Intel HD Graphics 620,No OS,2.3,1920x1080,IPSPanel,False,2.5,256.0,SSD,0.0,,6.35088571671474
HP,Elitebook 840,Notebook,14.0,Intel Core i7 7500U ,8,Intel HD Graphics 620,Windows 10,1.48,1920x1080,,False,2.7,256.0,SSD,0.0,,7.163946684342547
Dell,XPS 13,Ultrabook,13.3,Intel Core i5 8250U ,8,Intel UHD Graphics 620,Windows 10,1.22,1920x1080,IPSPanel,True,1.6,128.0,SSD,0.0,,6.88653164253051
Lenovo,Yoga 730,2 in 1 Convertible,13.3,Intel Core i7 8550U ,8,Intel UHD Graphics 620,Windows 10,1.19,1920x1080,IPSPanel,True,1.8,512.0,SSD,0.0,,7.312553498102598
Lenovo,IdeaPad 120S-14IAP,Notebook,14.0,Intel Celeron Dual Core N3350 ,4,Intel HD Graphics 500,Windows 10,1.44,1366x768,,False,1.1,64.0,FlashStorage,0.0,,5.517452896464707
Lenovo,ThinkPad X1,Ultrabook,14.0,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,1.13,1920x1080,IPSPanel,False,2.5,256.0,FlashStorage,0.0,,7.536363938404511
Dell,XPS 13,2 in 1 Convertible,13.3,Intel Core i7 7Y75 ,16,Intel HD Graphics 615,Windows 10,1.22,1920x1080,,True,1.3,256.0,SSD,0.0,,7.407924322559599
Lenovo,ThinkPad 13,Notebook,13.3,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,1.44,1920x1080,,False,2.5,256.0,SSD,0.0,,6.855408798609928
Dell,Latitude 3480,Notebook,14.0,Intel Core i3 6006U ,4,Intel HD Graphics 520,Windows 10,1.76,1366x768,,False,2,500.0,HDD,0.0,,6.371611847231857
Lenovo,ThinkPad T570,Notebook,15.6,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,1.95,1920x1080,IPSPanel,False,2.5,256.0,SSD,0.0,,7.237059026124737
Dell,Latitude 7480,Ultrabook,14.0,Intel Core i7 7600U ,8,Intel HD Graphics,Windows 10,1.36,1920x1080,,False,2.8,512.0,SSD,0.0,,7.426549072397305
Dell,Vostro 3568,Notebook,15.6,Intel Core i5 7200U ,4,AMD Radeon R5 M420,Windows 10,2.18,1366x768,,False,2.5,1000.0,HDD,0.0,,6.52940423961552
HP,Chromebook 11,Netbook,11.6,Intel Celeron Dual Core N3060 ,4,Intel HD Graphics 400,Chrome OS,1.23,1366x768,,False,1.6,16.0,FlashStorage,0.0,,5.953243334287785
Toshiba,Portégé Z30-C-188,Ultrabook,13.3,Intel Core i5 6200U ,8,Intel HD Graphics 520,Windows 10,1.2,1366x768,,False,2.3,256.0,SSD,0.0,,6.9985096422506015
HP,250 G6,Notebook,15.6,Intel Pentium Quad Core N3710 ,4,Intel HD Graphics 405,Windows 10,1.86,1920x1080,,False,1.6,256.0,SSD,0.0,,5.988936353919148
Dell,Alienware 17,Gaming,15.6,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1070,Windows 10,4.42,3840x2160,IPSPanel,False,2.8,256.0,SSD,1000.0,HDD,7.961715330440261
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,Intel Core i3 6006U ,8,Intel HD Graphics 520,Windows 10,2.2,1366x768,,False,2.0,1000.0,HDD,0.0,,6.129050210060545
Lenovo,Thinkpad L560,Notebook,15.6,Intel Core i5 6200U ,8,Intel HD Graphics 520,Windows 10,2.3,1920x1080,,False,2.3,256.0,SSD,0.0,,6.956164418189824
HP,250 G6,Notebook,15.6,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,1.86,1366x768,,False,2.5,1000.0,HDD,0.0,,6.191728341615349
Dell,Inspiron 3567,Notebook,15.6,Intel Core i3 7100U ,8,Intel HD Graphics 620,Windows 10,2.3,1366x768,,False,2.4,1000.0,HDD,0.0,,6.129050210060545
Dell,Inspiron 5570,Notebook,15.6,Intel Core i7 8550U ,8,AMD Radeon 530,Windows 10,2.2,1920x1080,,False,1.8,128.0,SSD,2000.0,HDD,6.892641641172089
HP,Omen 17-an012dx,Gaming,17.3,Intel Core i7 7700HQ ,12,AMD Radeon RX 580,Windows 10,3.74,1920x1080,IPSPanel,False,2.8,1000.0,HDD,0.0,,7.466799475018602
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Intel Core i7 6700HQ ,8,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.6,1920x1080,IPSPanel,False,2.6,128.0,SSD,1000.0,HDD,7.148345743900068
HP,EliteBook 1030,Notebook,13.3,Intel Core M 6Y54 ,8,Intel HD Graphics 515,Windows 10,1.16,3200x1800,,True,1.1,256.0,SSD,0.0,,7.4377951216719325
HP,Spectre x360,Ultrabook,13.3,Intel Core i7 7500U ,16,Intel HD Graphics 620,Windows 10,1.3,3840x2160,IPSPanel,False,2.7,512.0,SSD,0.0,,7.6251071482389
Lenovo,ThinkPad T470s,Ultrabook,14.0,Intel Core i7 7500U ,16,Intel HD Graphics 620,Windows 10,1.7,1920x1080,,False,2.7,512.0,SSD,0.0,,7.740229524763182
Dell,Inspiron 3567,Notebook,15.6,Intel Core i5 7200U ,4,AMD Radeon R5 M430,Windows 10,2.25,1366x768,,False,2.5,500.0,HDD,0.0,,6.395261598115449
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,Intel Core i7 6500U ,16,Intel HD Graphics 520,Windows 10,1.3,3200x1800,IPSPanel,True,2.5,512.0,SSD,0.0,,7.312553498102598
Asus,Zenbook UX390UA,Ultrabook,12.5,Intel Core i7 7500U ,16,Intel HD Graphics 620,Windows 10,0.91,1920x1080,,False,2.7,512.0,SSD,0.0,,7.575584651557793
HP,EliteBook 840,Ultrabook,14.0,Intel Core i5 7500U ,4,Intel HD Graphics 620,Windows 10,1.48,1920x1080,,False,2.7,256.0,SSD,0.0,,6.9865664594064265
Lenovo,Thinkpad Yoga,2 in 1 Convertible,13.3,Intel Core i7 7500U ,8,Intel HD Graphics 620,Windows 10,1.37,1920x1080,IPSPanel,True,2.7,256.0,SSD,0.0,,7.471602103445376
Lenovo,ThinkPad X270,Ultrabook,12.5,Intel Core i5 7300U ,8,Intel HD Graphics 620,Windows 10,1.36,1920x1080,IPSPanel,False,2.6,256.0,SSD,0.0,,7.473069088032197
Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Intel Core i5 6200U ,4,Intel HD Graphics 520,Windows 10,2.2,1920x1080,,False,2.3,500.0,HDD,0.0,,6.282266746896006
Lenovo,ThinkPad T470p,Ultrabook,14.0,Intel Core i7 7700HQ ,8,Nvidia GeForce GT 940MX,Windows 10,1.96,1920x1080,IPSPanel,False,2.8,256.0,SSD,0.0,,7.551186867296149
Acer,TravelMate P259-G2,Notebook,15.6,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,2.23,1366x768,,False,2.5,500.0,HDD,0.0,,6.428105272684596
Asus,VivoBook S15,Ultrabook,15.6,Intel Core i5 7200U ,8,Nvidia GeForce 940MX,Windows 10,1.7,1920x1080,,False,2.5,256.0,SSD,0.0,,6.884486652042782
Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Intel Core i7 7500U ,8,Nvidia GeForce 920MX,Windows 10,2.2,1920x1080,,False,2.7,1000.0,HDD,0.0,,6.80128303447162
Dell,Alienware 15,Gaming,15.6,Intel Core i7 7820HK ,16,Nvidia GeForce GTX 1070,Windows 10,3.49,1920x1080,,False,2.9,256.0,SSD,1000.0,HDD,7.942273392220942
Lenovo,ThinkPad L470,Notebook,14.0,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,2.02,1366x768,,False,2.5,500.0,HDD,0.0,,6.897704943128636
Acer,Aspire ES1-572,Notebook,15.6,Intel Core i3 6006U ,4,Intel HD Graphics 520,Linux,2.4,1366x768,,False,2.0,500.0,HDD,0.0,,5.891091572961195
Asus,E402WA-GA007T (E2-6110/4GB/64GB/W10,Notebook,14.0,AMD E-Series 6110 ,4,AMD Radeon R2,Windows 10 S,1.65,1366x768,,False,1.5,64.0,SSD,0.0,,5.627585141820636
HP,Probook 650,Notebook,15.6,Intel Core i5 6200U ,8,Intel HD Graphics 520,Windows 10,2.31,1920x1080,,False,2.3,256.0,SSD,0.0,,7.060476365999801
Dell,Inspiron 7579,2 in 1 Convertible,15.6,Intel Core i7 7500U ,12,Intel HD Graphics 620,Windows 10,2.19,1920x1080,IPSPanel,True,2.7,512.0,SSD,0.0,,7.1693500166706
Dell,Inspiron 3552,Notebook,15.6,Intel Celeron Dual Core N3050 ,2,Intel HD Graphics,Windows 10,2.2,1366x768,,False,1.6,500.0,HDD,0.0,,5.937536205082426
Lenovo,Thinkpad Yoga,2 in 1 Convertible,14.0,Intel Core i7 7500U ,16,Intel HD Graphics 620,Windows 10,1.42,2560x1440,,True,2.7,1000.0,SSD,0.0,,7.945909598613133
Lenovo,V110-15IAP (N3350/4GB/128GB/No,Notebook,15.6,Intel Celeron Dual Core N3350 ,4,Intel HD Graphics 500,No OS,1.9,1366x768,,False,1.1,128.0,SSD,0.0,,5.600715622835498
Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,Intel Celeron Dual Core N3050 ,2,Intel HD Graphics,Windows 10,1.5,1366x768,,False,1.6,64.0,FlashStorage,0.0,,5.43372200355424
Toshiba,Tecra Z50-C-144,Notebook,15.6,Intel Core i7 6500U ,8,Intel HD Graphics 520,Windows 10,2.2,1920x1080,IPSPanel,False,2.5,256.0,SSD,0.0,,7.243512974665482
Dell,Inspiron 5570,Notebook,15.6,Intel Core i7 8550U ,16,AMD Radeon 530,Linux,2.02,1920x1080,,False,1.8,256.0,SSD,2000.0,HDD,6.955592608396297
Asus,Rog GL702VS-GC095T,Gaming,17.3,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1070,Windows 10,2.9,1920x1080,,False,2.8,256.0,SSD,1000.0,HDD,7.660114319173928
Lenovo,Ideapad 520-15IKBR,Notebook,15.6,Intel Core i7 8550U ,8,Intel UHD Graphics 620,Windows 10,2.17,1920x1080,,False,1.8,256.0,SSD,0.0,,6.801171793579353
Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,Intel Celeron Dual Core N3050 ,4,Intel HD Graphics,Windows 10,2.2,1366x768,,False,1.6,500.0,HDD,0.0,,5.910796644040527
Lenovo,Yoga 900S-12ISK,Ultrabook,12.5,Intel Core M 6Y75 ,8,Intel HD Graphics 515,Windows 10,0.99,2560x1440,IPSPanel,True,1.2,512.0,SSD,0.0,,7.243512974665482
Asus,ROG Zephyrus,Gaming,15.6,Intel Core i7 7700HQ ,24,Nvidia GeForce GTX1080,Windows 10,2.24,1920x1080,,False,2.8,512.0,SSD,0.0,,7.995643604287271
Dell,Precision M5520,Workstation,15.6,Intel Core i7 7700HQ ,8,Nvidia Quadro M1200,Windows 10,1.78,1920x1080,,False,2.8,256.0,SSD,0.0,,7.786551806428712
Asus,ZenBook Flip,2 in 1 Convertible,13.3,Intel Core i5 8250U ,8,Intel HD Graphics 620,Windows 10,1.1,1920x1080,,True,1.6,256.0,SSD,0.0,,7.181591944611865
Dell,Inspiron 3567,Notebook,15.6,Intel Core i7 7500U ,8,AMD Radeon R5 M430,Windows 10,2.2,1920x1080,,False,2.7,256.0,SSD,0.0,,6.61338421837956
Lenovo,ThinkPad E470,Notebook,14.0,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,1.87,1920x1080,,False,2.5,500.0,HDD,0.0,,6.665683717782408
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Intel Core i7 6700HQ ,8,Nvidia GeForce GTX 960,Windows 10,3.31,1920x1080,IPSPanel,False,2.6,128.0,SSD,1000.0,HDD,7.086737934510577
Dell,Latitude 3570,Notebook,15.6,Intel Core i3 6100U ,4,Intel HD Graphics 520,Windows 10,2.06,1366x768,,False,2.3,500.0,HDD,0.0,,6.177902619413776
HP,EliteBook 1040,Notebook,14.0,Intel Core i7 6500U ,8,Intel HD Graphics 520,Windows 10,1.43,1920x1080,,False,2.5,256.0,SSD,0.0,,7.709308333385869
HP,Elitebook 820,Netbook,12.5,Intel Core i5 6200U ,4,Intel HD Graphics 520,Windows 7,2.4,1366x768,,False,2.3,128.0,SSD,0.0,,7.377133712833954
Acer,Chromebook C738T-C2EJ,2 in 1 Convertible,11.6,Intel Celeron Dual Core N3060 ,4,Intel HD Graphics 400,Chrome OS,1.25,1366x768,IPSPanel,True,1.6,32.0,FlashStorage,0.0,,5.963579343618446
Dell,Vostro 3568,Notebook,15.6,Intel Core i5 7200U ,4,Intel HD Graphics 520,Linux,2.18,1366x768,,False,2.5,1000.0,HDD,0.0,,6.2573993526770755
Lenovo,Ideapad 320-15IKBN,Notebook,15.6,Intel Core i5 7200U ,6,Intel HD Graphics 620,Windows 10,2.2,1920x1080,,False,2.5,256.0,SSD,0.0,,6.361302477572996
Dell,Latitude 3580,Notebook,15.6,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,1.95,1366x768,,False,2.5,128.0,SSD,0.0,,6.697034247666484
Acer,Aspire E5-576G,Notebook,15.6,Intel Core i7 7500U ,8,Nvidia GeForce 940MX,Windows 10,2.2,1920x1080,,False,2.7,256.0,SSD,0.0,,6.723832440821209
Apple,MacBook Air,Ultrabook,13.3,Intel Core i5 ,8,Intel HD Graphics 6000,Mac OS X,1.35,1440x900,,False,1.6,128.0,FlashStorage,0.0,,7.002155954403621
HP,Pavilion 15-AW003nv,Notebook,15.6,AMD A9-Series 9410 ,6,AMD Radeon R7 M440,Windows 10,2.04,1920x1080,,False,2.9,1000.0,Hybrid,0.0,,6.309900096243044
HP,ZBook 15u,Notebook,15.6,Intel Core i7 7500U ,8,AMD FirePro W4190M ,Windows 10,1.9,1920x1080,,False,2.7,1000.0,HDD,0.0,,7.1459844677143876
Dell,Inspiron 5770,Notebook,17.3,Intel Core i5 8250U ,8,AMD Radeon 530,Windows 10,2.8,1920x1080,IPSPanel,False,1.6,128.0,SSD,1000.0,HDD,6.88653164253051
HP,Zbook 17,Workstation,17.3,Intel Xeon E3-1535M v5 ,16,Nvidia Quadro M2000M,Windows 7,3.0,1920x1080,IPSPanel,False,2.9,256.0,SSD,0.0,,8.386856689688234
HP,EliteBook 850,Notebook,15.6,Intel Core i5 6300U ,8,Intel HD Graphics 520,Windows 10,1.84,1920x1080,,False,2.4,256.0,SSD,500.0,HDD,7.651281836434234
Lenovo,Thinkpad T460s,Ultrabook,14.0,Intel Core i7 6600U ,12,Intel HD Graphics 520,Windows 10,1.4,2560x1440,IPSPanel,False,2.6,256.0,SSD,0.0,,7.527255919373784
Dell,XPS 13,Ultrabook,13.3,Intel Core i7 7560U ,8,Intel Iris Plus Graphics 640,Windows 10,1.23,1920x1080,,False,2.4,256.0,SSD,0.0,,7.229113877793302
HP,Pavilion 15-AW003nv,Notebook,15.6,AMD A9-Series 9410 ,6,AMD Radeon R7 M440,Windows 10,2.04,1920x1080,,False,2.9,1000.0,Hybrid,0.0,,6.309900096243044
Dell,Inspiron 3567,Notebook,15.6,Intel Core i3 6006U ,4,AMD Radeon R5 M430,Windows 10,2.2,1366x768,,False,2,1000.0,HDD,0.0,,6.302014397419859
Asus,Rog G752VY-GC229T,Gaming,17.3,Intel Core i7 6700HQ ,16,Nvidia GeForce GTX 980M,Windows 10,4.3,1920x1080,IPSPanel,False,2.6,512.0,SSD,1000.0,HDD,7.673223121121708
Dell,XPS 15,Notebook,15.6,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1050,Windows 10,2.06,3840x2160,,True,2.8,1000.0,SSD,0.0,,7.782807262839695
Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,Intel Core i7 6500U ,8,Intel HD Graphics 520,Windows 10,1.45,1920x1080,,False,2.5,256.0,SSD,0.0,,7.154615356913663
Dell,Inspiron 3552,Notebook,15.6,Intel Pentium Quad Core N3700 ,4,Intel HD Graphics,Linux,2.2,1366x768,,False,1.6,500.0,HDD,0.0,,5.975055654573933
Acer,Aspire 3,Notebook,15.6,Intel Celeron Dual Core N3350 ,4,Intel HD Graphics 500,Windows 10,2.1,1366x768,,False,2,500.0,HDD,0.0,,5.808142489980444
HP,ZBook 17,Workstation,15.6,Intel Core i7 7700HQ ,8,Nvidia Quadro M2200,Windows 10,3.14,1920x1080,,False,2.8,256.0,SSD,0.0,,7.632837078072428
Asus,X555BP-XX180T (A9-9420/4GB/1TB/Radeon,Notebook,15.6,AMD A9-Series 9420 ,4,AMD Radeon R5 M420,Windows 10,2.03,1366x768,,False,3,1000.0,HDD,0.0,,5.998936561946683
Dell,XPS 13,2 in 1 Convertible,13.3,Intel Core i5 7Y54 ,8,Intel HD Graphics 615,Windows 10,1.24,1920x1080,,True,1.2,256.0,SSD,0.0,,7.549082710812286
Toshiba,Tecra X40-D-10Z,Ultrabook,14.0,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,1.25,1366x768,,False,2.5,128.0,SSD,0.0,,6.993932975223189
HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),Notebook,15.6,AMD A6-Series 9220 ,4,AMD Radeon R4,Windows 10,2.1,1920x1080,,False,2.5,1000.0,HDD,0.0,,5.986452005284438
Xiaomi,Mi Notebook,Ultrabook,13.3,Intel Core i5 6200U ,8,Nvidia GeForce 940MX,Windows 10,1.28,1920x1080,IPSPanel,False,2.3,256.0,SSD,0.0,,6.840546529288687
HP,ProBook 450,Notebook,15.6,Intel Core i7 7500U ,8,Nvidia GeForce 930MX,Windows 10,2.04,1920x1080,,False,2.7,256.0,SSD,0.0,,6.926567219631883
Lenovo,V110-15IKB (i5-7200U/4GB/128GB/W10),Notebook,15.6,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,1.9,1366x768,,False,2.5,128.0,SSD,0.0,,6.210600077024653
HP,250 G6,Notebook,15.6,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,1.86,1366x768,,False,2.5,500.0,HDD,0.0,,6.184148890937483
Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1060,No OS,2.4,1920x1080,IPSPanel,False,2.8,256.0,SSD,1000.0,HDD,7.046647277848756
Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,Intel Core i7 6500U ,4,Intel HD Graphics 520,Windows 10,1.8,1920x1080,IPSPanel,True,2.5,128.0,SSD,0.0,,6.45833828334479
HP,Envy 13-ad009n,Ultrabook,13.3,Intel Core i7 7500U ,8,Nvidia GeForce MX150,Windows 10,1.38,1920x1080,IPSPanel,False,2.7,256.0,SSD,0.0,,7.020190708311925
HP,Omen 17-AN010nv,Gaming,17.3,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1050,Windows 10,3.78,1920x1080,IPSPanel,False,2.8,256.0,SSD,1000.0,HDD,7.311886164077165
HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,AMD A6-Series A6-9220 ,4,AMD Radeon 520,Windows 10,1.91,1920x1080,,False,2.5,256.0,SSD,0.0,,6.171470925944497
HP,ProBook 430,Notebook,13.3,Intel Core i7 8550U ,8,Intel UHD Graphics 620,Windows 10,1.49,1920x1080,,False,1.8,512.0,SSD,0.0,,7.005789019253503
Dell,Inspiron 7567,Gaming,15.6,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1050,Windows 10,2.62,1920x1080,,False,2.8,1000.0,Hybrid,0.0,,6.80128303447162
Acer,Aspire 7,Notebook,15.6,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1050,Linux,2.5,1920x1080,,False,2.8,256.0,SSD,0.0,,6.778784897685177
Dell,XPS 13,Ultrabook,13.3,Intel Core i7 8550U ,8,Intel UHD Graphics 620,Windows 10,1.21,3840x2160,IPSPanel,True,1.8,256.0,SSD,0.0,,7.575071699507561
MSI,GE72VR Apache,Gaming,17.3,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1060,Windows 10,2.7,1920x1080,,False,2.8,256.0,SSD,1000.0,HDD,7.37650812632622
Asus,ZenBook UX430UN,Ultrabook,14.0,Intel Core i7 8550U ,16,Nvidia GeForce MX150,Windows 10,1.3,1920x1080,,False,1.8,512.0,SSD,0.0,,7.3098814858247865
HP,Probook 430,Notebook,13.3,Intel Core i3 7100U ,4,Intel HD Graphics 620,Windows 10,1.49,1366x768,,False,2.4,500.0,HDD,0.0,,6.684611727667927
HP,ProBook 450,Notebook,15.6,Intel Core i7 7500U ,8,Intel HD Graphics 620,Windows 10,2.04,1920x1080,,False,2.7,256.0,SSD,0.0,,6.975413927455952
HP,ProBook 650,Workstation,15.6,Intel Core i7 7820HQ ,8,Intel HD Graphics 620,Windows 10,2.31,1920x1080,IPSPanel,False,2.9,512.0,SSD,0.0,,7.335633981927201
Dell,Inspiron 7567,Gaming,15.6,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1050Ti,Linux,2.62,1920x1080,,False,2.8,1000.0,HDD,0.0,,6.834108738813838
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Intel Core i7 6600U ,16,Intel HD Graphics 520,Windows 10,2.8,2560x1440,IPSPanel,True,2.6,512.0,SSD,0.0,,7.799753318287247
HP,EliteBook x360,2 in 1 Convertible,13.3,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,1.28,1920x1080,,True,2.5,256.0,SSD,0.0,,7.438383530044307
Razer,Blade Pro,Gaming,14.0,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1060,Windows 10,1.95,1920x1080,,False,2.8,1000.0,SSD,0.0,,8.160232492367689
Fujitsu,LifeBook A557,Notebook,15.6,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,2.2,1366x768,,False,2.5,256.0,SSD,0.0,,6.683360945766275
Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.4,1920x1080,IPSPanel,False,2.8,256.0,SSD,2000.0,HDD,7.029087564149662
HP,Spectre Pro,Notebook,13.3,Intel Core i5 6200U ,8,Intel HD Graphics 520,Windows 10,1.16,1920x1080,,False,2.3,256.0,SSD,0.0,,7.432483807917119
HP,ProBook 450,Notebook,15.6,Intel Core i5 8250U ,4,Intel HD Graphics 620,Windows 10,2.1,1920x1080,IPSPanel,False,1.6,500.0,HDD,0.0,,6.582025138892826
Dell,Inspiron 5577,Gaming,15.6,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1050,Windows 10,2.56,1920x1080,,False,2.8,512.0,SSD,0.0,,7.130306654995158
Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1050M,Windows 10,2.5,1920x1080,IPSPanel,False,2.8,128.0,SSD,1000.0,HDD,7.011213987350367
Dell,Inspiron 3567,Notebook,15.6,Intel Core i3 7100U ,6,Intel HD Graphics 620,Windows 10,2.3,1366x768,,False,2.4,1000.0,HDD,0.0,,6.129050210060545
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Intel Core i7 6700HQ ,16,Nvidia GeForce GTX 960M,Windows 10,2.6,1920x1080,IPSPanel,True,2.6,128.0,SSD,1000.0,HDD,6.9363427358340495
Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Intel Core i3 6006U ,4,Intel HD Graphics 520,Windows 10,2.2,1920x1080,,False,2,128.0,SSD,0.0,,6.212606095751519
Dell,Vostro 3568,Notebook,15.6,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,2.18,1366x768,,False,2.5,1000.0,HDD,0.0,,6.562528835865712
Lenovo,Thinkpad X270,Ultrabook,12.5,Intel Core i7 7500U ,16,Intel HD Graphics 620,Windows 10,1.36,1920x1080,IPSPanel,False,2.7,512.0,SSD,0.0,,7.494430215031565
Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,Intel Core i7 6500U ,4,Intel HD Graphics 520,Windows 7,2.32,1920x1080,,False,2.5,1000.0,Hybrid,0.0,,6.715383386334681
HP,EliteBook Folio,Ultrabook,12.5,Intel Core M 6Y75 ,8,Intel HD Graphics 515,Windows 10,0.97,3840x2160,IPSPanel,True,1.2,512.0,SSD,0.0,,7.607878073278507
Lenovo,ThinkPad E580,Notebook,15.6,Intel Core i5 8250U ,8,AMD Radeon RX 550,Windows 10,2.1,1920x1080,IPSPanel,False,1.6,256.0,SSD,1000.0,HDD,7.0427231393926215
Lenovo,Thinkpad T460,Ultrabook,14.0,Intel Core i7 6600U ,8,Intel HD Graphics 520,Windows 10,1.7,1920x1080,IPSPanel,False,2.6,256.0,SSD,0.0,,7.305853316744734
Dell,Latitude E7270,Ultrabook,12.5,Intel Core i5 6300U ,8,Intel HD Graphics 520,Windows 7,1.26,1920x1080,,True,2.4,256.0,SSD,0.0,,7.446217470330318
Dell,Alienware 17,Gaming,17.3,Intel Core i7 7700HQ ,32,Nvidia GeForce GTX 1070,Windows 10,4.42,3840x2160,IPSPanel,False,2.8,512.0,SSD,1000.0,HDD,8.054322462444398
Lenovo,IdeaPad 510s-14IKB,Notebook,14.0,Intel Core i7 7500U ,8,AMD Radeon R7 M460,No OS,1.5,1920x1080,IPSPanel,False,2.7,512.0,SSD,0.0,,6.683360945766275
Dell,XPS 15,Notebook,15.6,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1050,Windows 10,2.06,3840x2160,,True,2.8,512.0,SSD,0.0,,7.781973234434385
Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,Intel Core i7 7700HQ ,8,Intel HD Graphics 630,Windows 10,2.0,1920x1080,IPSPanel,True,2.8,256.0,SSD,0.0,,7.1693500166706
Toshiba,Satellite Pro,Notebook,15.6,Intel Core i5 6200U ,4,Intel HD Graphics 520,Windows 10,2.1,1366x768,,False,2.3,500.0,HDD,0.0,,6.400257445308821
HP,EliteBook 850,Notebook,15.6,Intel Core i5 6300U ,8,Intel HD Graphics 520,Windows 10,1.84,1920x1080,,False,2.4,256.0,SSD,0.0,,7.549609165154532
Toshiba,Portege Z30-C-1CV,Notebook,13.3,Intel Core i5 6200U ,4,Intel HD Graphics 520,Windows 7,1.2,1920x1080,,False,2.3,128.0,SSD,0.0,,7.085901464365611
HP,ProBook 430,Notebook,13.3,Intel Core i5 8250U ,8,Intel UHD Graphics 620,Windows 10,1.49,1920x1080,,False,1.6,512.0,SSD,0.0,,6.8658910748834385
